consent_id,customer_ref,provider_id,institution_id,purpose,presented_scopes,granted_scopes,notice_version,auth_method,channel,created_at,expires_at,status,revoked_at,revoked_by,revocation_reason,seconds_on_consent_screen,opened_scope_detail
cns_00304,cus_synthetic_0372,tpp_011,bank_005,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|payments:initiate,accounts:list|accounts:transactions,consent-notice-v3,sca-otp,web,2026-03-15,2027-03-10,rechazado,,,,2.5,0
cns_00305,cus_synthetic_0038,tpp_011,bank_001,categorizacion de gastos,accounts:balances|credits:arrears|credits:position|payments:initiate,accounts:balances|credits:arrears|credits:position,consent-notice-v3,sca-app,web,2026-04-21,2027-04-16,vigente,,,,4.9,0
cns_00306,cus_synthetic_0195,tpp_011,bank_002,salud financiera,accounts:balances|investments:position|payments:initiate,investments:position,consent-notice-v2,sca-biometria,movil,2026-06-17,2026-12-14,vigente,,,,1.5,0
cns_00307,cus_synthetic_0190,tpp_007,bank_003,categorizacion de gastos,accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:transactions|credits:arrears,consent-notice-v3,sca-biometria,web,2026-03-07,2027-03-02,vigente,,,,1.3,0
cns_00308,cus_synthetic_0142,tpp_006,bank_001,salud financiera,accounts:balances|credits:arrears,accounts:balances|credits:arrears,consent-notice-v3,sca-biometria,movil,2026-06-30,2026-09-28,vigente,,,,2.5,0
cns_00309,cus_synthetic_0101,tpp_005,bank_003,panel de posicion consolidada,accounts:list|accounts:transactions|credits:position,accounts:list,consent-notice-v3,sca-otp,web,2026-05-06,2026-08-04,vigente,,,,1.8,0
cns_00310,cus_synthetic_0238,tpp_012,bank_005,categorizacion de gastos,accounts:balances|accounts:transactions|credits:position,accounts:balances|accounts:transactions|credits:position,consent-notice-v3,sca-app,movil,2026-03-27,2027-03-22,revocado,2026-03-31,cliente,cambio de aplicacion,1.3,0
cns_00311,cus_synthetic_0334,tpp_001,bank_005,salud financiera,accounts:balances|accounts:list|credits:arrears,accounts:balances|accounts:list|credits:arrears,consent-notice-v3,sca-app,movil,2026-03-15,2027-03-10,revocado,2026-03-19,cliente,cese de la relacion,1.6,0
cns_00312,cus_synthetic_0039,tpp_001,bank_003,comparador de credito,accounts:balances|accounts:transactions|investments:position|payments:initiate,accounts:balances|accounts:transactions|investments:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-03-29,2027-03-24,vigente,,,,2.0,0
cns_00313,cus_synthetic_0166,tpp_012,bank_004,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|credits:arrears|investments:position,consent-notice-v2,sca-app,movil,2026-04-03,2027-03-29,vigente,,,,1.2,0
cns_00314,cus_synthetic_0071,tpp_011,bank_002,panel de posicion consolidada,accounts:balances|accounts:transactions,accounts:balances|accounts:transactions,consent-notice-v3,sca-biometria,movil,2026-05-19,2027-05-14,vigente,,,,0.9,0
cns_00315,cus_synthetic_0143,tpp_005,bank_003,salud financiera,accounts:balances|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:transactions|investments:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-04-15,2026-10-12,revocado,2026-04-20,institucion,no indicado,4.4,0
cns_00316,cus_synthetic_0195,tpp_001,bank_005,salud financiera,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|investments:position,consent-notice-v3,sca-app,web,2026-05-20,2027-05-15,vigente,,,,5.6,0
cns_00317,cus_synthetic_0098,tpp_012,bank_001,categorizacion de gastos,investments:position,investments:position,consent-notice-v3,sca-biometria,movil,2026-01-22,2026-04-22,vigente,,,,2.4,0
cns_00318,cus_synthetic_0153,tpp_002,bank_003,comparador de credito,accounts:balances|accounts:list|accounts:transactions,accounts:balances|accounts:list|accounts:transactions,consent-notice-v3,sca-otp,movil,2026-03-24,2027-03-19,vigente,,,,2.7,0
cns_00319,cus_synthetic_0067,tpp_011,bank_005,salud financiera,accounts:list|investments:position,accounts:list|investments:position,consent-notice-v2,sca-otp,web,2026-03-16,2026-09-12,vigente,,,,4.4,0
cns_00320,cus_synthetic_0092,tpp_009,bank_005,iniciacion de pago unico,accounts:list|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|credits:arrears|investments:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-01-31,2027-01-26,rechazado,,,,7.5,0
cns_00321,cus_synthetic_0244,tpp_006,bank_003,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position,accounts:transactions|credits:arrears,consent-notice-v3,sca-biometria,movil,2026-06-18,2026-09-16,vigente,,,,5.6,0
cns_00322,cus_synthetic_0119,tpp_004,bank_001,comparador de credito,accounts:transactions|credits:arrears|investments:position,accounts:transactions|credits:arrears|investments:position,consent-notice-v2,sca-app,web,2026-03-26,2027-03-21,vigente,,,,3.4,0
cns_00323,cus_synthetic_0280,tpp_004,bank_002,salud financiera,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|credits:arrears|investments:position,consent-notice-v2,sca-app,movil,2026-06-11,2027-06-06,vigente,,,,2.3,0
cns_00324,cus_synthetic_0202,tpp_012,bank_004,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|credits:position|payments:initiate,accounts:balances|accounts:list|payments:initiate,consent-notice-v3,sca-otp,movil,2026-02-14,2026-05-15,vigente,,,,7.3,0
cns_00325,cus_synthetic_0153,tpp_010,bank_001,salud financiera,investments:position,investments:position,consent-notice-v2,sca-biometria,web,2026-05-21,2026-11-17,expirado,,,,2.5,0
cns_00326,cus_synthetic_0288,tpp_009,bank_002,panel de posicion consolidada,accounts:balances|accounts:transactions|credits:position,accounts:balances,consent-notice-v2,sca-biometria,web,2026-01-18,2026-04-18,revocado,2026-01-24,institucion,ya no lo uso,3.3,0
cns_00327,cus_synthetic_0032,tpp_011,bank_002,categorizacion de gastos,accounts:list|investments:position|payments:initiate,accounts:list|investments:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-02-02,2026-05-03,revocado,2026-03-09,institucion,no indicado,2.9,0
cns_00328,cus_synthetic_0379,tpp_003,bank_003,categorizacion de gastos,accounts:balances|accounts:list|credits:position,accounts:list,consent-notice-v2,sca-otp,web,2026-01-30,2027-01-25,vigente,,,,5.1,0
cns_00329,cus_synthetic_0048,tpp_005,bank_003,iniciacion de pago unico,accounts:transactions|credits:position,accounts:transactions|credits:position,consent-notice-v3,sca-biometria,movil,2026-05-26,2027-05-21,vigente,,,,2.0,0
cns_00330,cus_synthetic_0054,tpp_002,bank_005,iniciacion de pago unico,accounts:balances|accounts:list|payments:initiate,accounts:balances|accounts:list,consent-notice-v3,sca-biometria,web,2026-02-25,2026-05-26,vigente,,,,5.1,0
cns_00331,cus_synthetic_0073,tpp_011,bank_002,comparador de credito,accounts:balances|accounts:list|accounts:transactions|payments:initiate,accounts:balances|accounts:list|accounts:transactions|payments:initiate,consent-notice-v2,sca-otp,web,2026-04-26,2026-10-23,revocado,2026-04-27,cliente,cambio de aplicacion,4.7,0
cns_00332,cus_synthetic_0372,tpp_008,bank_005,panel de posicion consolidada,accounts:balances|credits:arrears|credits:position,accounts:balances|credits:arrears|credits:position,consent-notice-v3,sca-biometria,movil,2026-03-26,2027-03-21,vigente,,,,3.4,0
cns_00333,cus_synthetic_0020,tpp_007,bank_003,categorizacion de gastos,accounts:balances|accounts:list|payments:initiate,accounts:list|payments:initiate,consent-notice-v2,sca-biometria,web,2026-06-17,2027-06-12,vigente,,,,4.3,0
cns_00334,cus_synthetic_0167,tpp_008,bank_004,iniciacion de pago unico,accounts:list|investments:position|payments:initiate,accounts:list,consent-notice-v2,sca-biometria,web,2026-05-26,2027-05-21,rechazado,,,,7.4,0
cns_00335,cus_synthetic_0298,tpp_001,bank_004,panel de posicion consolidada,accounts:list|credits:arrears|credits:position,accounts:list|credits:arrears|credits:position,consent-notice-v3,sca-otp,movil,2026-04-07,2026-10-04,expirado,,,,1.3,0
cns_00336,cus_synthetic_0394,tpp_004,bank_003,salud financiera,accounts:balances|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:transactions|credits:arrears|investments:position,consent-notice-v2,sca-biometria,web,2026-01-17,2027-01-12,vigente,,,,0.5,0
cns_00337,cus_synthetic_0337,tpp_003,bank_005,salud financiera,accounts:balances|accounts:transactions|investments:position,accounts:balances|accounts:transactions|investments:position,consent-notice-v2,sca-biometria,web,2026-06-02,2027-05-28,vigente,,,,1.6,0
cns_00338,cus_synthetic_0289,tpp_005,bank_002,categorizacion de gastos,accounts:balances|credits:arrears|payments:initiate,credits:arrears|payments:initiate,consent-notice-v2,sca-app,web,2026-03-08,2026-06-06,vigente,,,,1.9,0
cns_00339,cus_synthetic_0065,tpp_011,bank_005,iniciacion de pago unico,credits:arrears|payments:initiate,payments:initiate,consent-notice-v3,sca-biometria,movil,2026-02-05,2027-01-31,vigente,,,,2.8,0
cns_00340,cus_synthetic_0058,tpp_006,bank_005,categorizacion de gastos,accounts:balances|accounts:transactions|credits:arrears|investments:position,credits:arrears|investments:position,consent-notice-v2,sca-app,web,2026-05-02,2026-10-29,vigente,,,,2.0,0
cns_00341,cus_synthetic_0210,tpp_010,bank_004,iniciacion de pago unico,accounts:balances|accounts:transactions|payments:initiate,accounts:balances|accounts:transactions|payments:initiate,consent-notice-v2,sca-otp,movil,2026-03-15,2027-03-10,rechazado,,,,3.6,0
cns_00342,cus_synthetic_0387,tpp_005,bank_004,panel de posicion consolidada,accounts:balances|accounts:list|accounts:transactions|credits:position|payments:initiate,accounts:balances|accounts:transactions|credits:position,consent-notice-v3,sca-biometria,movil,2026-03-24,2027-03-19,vigente,,,,4.5,0
cns_00343,cus_synthetic_0117,tpp_010,bank_002,iniciacion de pago unico,accounts:list|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:transactions|credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-app,web,2026-04-19,2027-04-14,revocado,2026-05-04,cliente,ya no lo uso,9.2,0
cns_00344,cus_synthetic_0028,tpp_002,bank_005,salud financiera,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position,accounts:balances|credits:arrears|investments:position,consent-notice-v2,sca-otp,movil,2026-02-08,2026-05-09,revocado,2026-03-30,cliente,no reconozco al proveedor,3.8,0
cns_00345,cus_synthetic_0248,tpp_005,bank_002,panel de posicion consolidada,accounts:balances|accounts:list|accounts:transactions,accounts:transactions,consent-notice-v3,sca-otp,web,2026-07-03,2027-06-28,vigente,,,,3.0,0
cns_00346,cus_synthetic_0025,tpp_007,bank_002,salud financiera,accounts:transactions|credits:arrears,accounts:transactions|credits:arrears,consent-notice-v2,sca-app,movil,2026-05-11,2027-05-06,vigente,,,,1.6,0
cns_00347,cus_synthetic_0073,tpp_009,bank_001,iniciacion de pago unico,accounts:list|accounts:transactions|credits:position|investments:position,accounts:transactions|investments:position,consent-notice-v2,sca-app,web,2026-02-08,2027-02-03,revocado,2026-02-14,cliente,cese de la relacion,4.1,0
cns_00348,cus_synthetic_0361,tpp_003,bank_001,iniciacion de pago unico,accounts:balances|payments:initiate,accounts:balances|payments:initiate,consent-notice-v2,sca-biometria,web,2026-02-28,2027-02-23,rechazado,,,,4.4,0
cns_00349,cus_synthetic_0161,tpp_007,bank_005,comparador de credito,accounts:balances|credits:position,accounts:balances|credits:position,consent-notice-v3,sca-app,movil,2026-03-11,2026-09-07,vigente,,,,2.4,0
cns_00350,cus_synthetic_0123,tpp_003,bank_004,categorizacion de gastos,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-06-23,2027-06-18,vigente,,,,2.4,0
cns_00351,cus_synthetic_0399,tpp_010,bank_005,comparador de credito,accounts:balances|accounts:list|accounts:transactions|payments:initiate,accounts:balances|accounts:list|payments:initiate,consent-notice-v2,sca-biometria,web,2026-03-19,2027-03-14,vigente,,,,6.4,0
cns_00352,cus_synthetic_0039,tpp_009,bank_003,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:position|investments:position|payments:initiate,accounts:balances|accounts:list|credits:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-01-25,2026-04-25,vigente,,,,4.1,0
cns_00353,cus_synthetic_0194,tpp_009,bank_004,comparador de credito,accounts:list|credits:arrears|credits:position,accounts:list|credits:arrears,consent-notice-v2,sca-app,web,2026-03-06,2027-03-01,vigente,,,,0.9,0
cns_00354,cus_synthetic_0181,tpp_001,bank_001,panel de posicion consolidada,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:list|investments:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-05-24,2026-08-22,vigente,,,,4.4,0
cns_00355,cus_synthetic_0213,tpp_006,bank_005,panel de posicion consolidada,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position|payments:initiate,accounts:balances|accounts:list|investments:position|payments:initiate,consent-notice-v3,sca-biometria,web,2026-05-04,2026-08-02,vigente,,,,1.4,0
cns_00356,cus_synthetic_0037,tpp_009,bank_004,comparador de credito,accounts:balances|accounts:list|investments:position,accounts:balances,consent-notice-v3,sca-biometria,web,2026-02-24,2026-05-25,rechazado,,,,2.7,0
cns_00357,cus_synthetic_0160,tpp_003,bank_002,panel de posicion consolidada,credits:arrears,credits:arrears,consent-notice-v2,sca-app,web,2026-02-24,2027-02-19,expirado,,,,1.4,0
cns_00358,cus_synthetic_0278,tpp_008,bank_002,iniciacion de pago unico,accounts:balances|accounts:list|payments:initiate,accounts:list,consent-notice-v3,sca-app,movil,2026-01-21,2027-01-16,vigente,,,,2.4,0
cns_00359,cus_synthetic_0266,tpp_007,bank_004,salud financiera,accounts:list|credits:position|investments:position|payments:initiate,accounts:list|credits:position|investments:position|payments:initiate,consent-notice-v3,sca-app,web,2026-04-16,2027-04-11,vigente,,,,1.1,0
cns_00360,cus_synthetic_0389,tpp_008,bank_002,comparador de credito,accounts:transactions|investments:position,accounts:transactions|investments:position,consent-notice-v3,sca-biometria,movil,2026-03-04,2026-08-31,expirado,,,,3.6,0
cns_00361,cus_synthetic_0157,tpp_004,bank_005,categorizacion de gastos,accounts:balances|accounts:transactions|credits:arrears|payments:initiate,accounts:balances|accounts:transactions|credits:arrears|payments:initiate,consent-notice-v3,sca-otp,movil,2026-02-08,2026-05-09,expirado,,,,1.6,0
cns_00362,cus_synthetic_0224,tpp_003,bank_002,salud financiera,accounts:list|credits:position|payments:initiate,credits:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-01-07,2027-01-02,vigente,,,,2.7,0
cns_00363,cus_synthetic_0076,tpp_006,bank_005,panel de posicion consolidada,accounts:transactions|credits:position,accounts:transactions,consent-notice-v2,sca-biometria,web,2026-04-15,2027-04-10,rechazado,,,,3.8,0
cns_00364,cus_synthetic_0077,tpp_006,bank_004,categorizacion de gastos,accounts:list|credits:position,credits:position,consent-notice-v2,sca-app,web,2026-02-28,2026-05-29,vigente,,,,2.8,0
cns_00365,cus_synthetic_0153,tpp_007,bank_002,iniciacion de pago unico,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-otp,web,2026-03-16,2027-03-11,vigente,,,,1.1,0
cns_00366,cus_synthetic_0012,tpp_004,bank_001,iniciacion de pago unico,accounts:balances|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:transactions|credits:arrears,consent-notice-v2,sca-otp,movil,2026-04-11,2026-07-10,rechazado,,,,3.7,0
